ILI,definition,lemma_names,sentiment_SWN,sentiment_lexicon,sentiment_sa
ENG30-14006179-n,stanje bez pokreta ili kretanja,"['mir', 'nepokretnost', 'nepomičnost']","(0.0, 0.0)",positive,Neutralan
ENG30-01128655-n,čin savladavanja ili potčinjavanja nekoga,"['autoritet', 'dominacija', 'kontrola', 'moć', 'ovladavanje', 'prevlast', 'sila', 'vlast']","(0.0, 0.0)",positive,Neutralan
ENG30-06720371-n,napad koji se sastoji od lažne i zlonamerne publikacije koja je odštampana da bi se živa osoba oklevetala,['kleveta'],"(0.0, 0.0)",negative,Negativan
ENG30-13400798-n,"Finansijska obaveza, kao porez.","['trošak', 'potraživanje']","(0.0, 0.0)",negative,Objektivan
ENG30-14475661-n,stanje nesreće ili nevolje,"['nedaća', 'nesreća', 'nevolja', 'tegoba', 'teškoća']","(0.0, 0.0)",negative,Negativan
ENG30-02143283-v,Učiniti vidljivim.,"['izneti', 'pokazati', 'otkriti', 'pokazivati', 'otkrivati']","(0.0, 0.0)",positive,Objektivan
ENG30-02637938-v,"Ostati na mestu, predviđajući ili očekujući nešto.",['čekati'],"(0.0, 0.0)",negative,Objektivan
ENG30-05549830-n,Telo ne računajući glavu i vrat i udove.,"['telo', 'torzo', 'trup']","(0.0, 0.0)",negative,Objektivan
ENG30-09215664-n,"zakrivljenost obale, manjih razmera",['zaliv'],"(0.0, 0.0)",positive,Objašn
ENG30-13981403-n,Pravno stanje nastalo objavljivanjem rata.,"['rat', 'ratno stanje']","(0.0, 0.0)",negative,Objektivan
ENG30-02405390-v,čije mesto zauzeti ili se na čiju poziciju pomeriti,"['menjati', 'zameniti', 'zamenjivati', 'zauzeti', 'zauzimati']","(0.0, 0.0)",positive,Neutralan
ENG30-00759500-n,nadmoćno osećanje straha i zebnje,"['panika', 'užas', 'strava']","(0.0, 0.0)",negative,Negativan
ENG30-00114837-v,"promeniti u pogledu prirode, svrhe ili funkcije, naročito podvrgavanjem hemijskoj promeni","['prebaciti', 'preobratiti', 'pretvarati', 'pretvoriti', 'promeniti']","(0.0, 0.0)",positive,Objektivan
ENG30-07472929-n,izborna borba među kandidatima za neku funkciju,['kampanja'],"(0.0, 0.0)",negative,Neutralan
ENG30-00356765-b,na odvratan način,"['odvratno', 'gnusno', 'čudovišno']","(0.0, 0.0)",negative,Negativan
ENG30-00816556-v,proglasiti neistinitim; pobiti kakvu tvrdnju,"['opovrgavati', 'opovrgnuti', 'osporavati', 'osporiti', 'poreći', 'poricati', 'sporiti']","(0.0, 0.0)",negative,Objektivan
ENG30-00964694-v,održavati konverzaciju,"['razgovarati', 'pričati']","(0.0, 0.0)",positive,Odgovor
ENG30-01096454-n,Posao koji komercijalnoj firmi obezbeđuju njeni kupci.,"['mušterije', 'trgovina']","(0.0, 0.0)",negative,Objektivan
ENG30-01447257-v,Primeniti pritisak ili silu na nešto.,['pritisnuti'],"(0.0, 0.0)",negative,Objektivan
ENG30-00094460-v,promeniti se (u pogledu fizičkih karakteristika i atributa),"['dobiti', 'doći u stanje', 'evoluirati', 'izgraditi', 'izgraditi se', 'narasti', 'postati', 'rasti', 'razvijati', 'razvijati se', 'razviti', 'razviti se', 'steći', 'usvojiti', 'zadobiti', 'zaraditi']","(0.0, 0.0)",positive,Neutralan
ENG30-13814041-n,odnos srodstva između majke i njenog potomstva,['materinstvo'],"(0.0, 0.0)",positive,Objektivan
ENG30-08512259-n,Linija ili ravan koja ukazuje na granicu ili opseg nečega.,['granica'],"(0.0, 0.0)",negative,Objektivan
ENG30-05793554-n,Osnovne pretpostavke koje leže ispod objašnjenja.,"['osnova', 'temelj', 'fundament']","(0.0, 0.0)",negative,Objektivan
ENG30-05005064-n,procesi i funkcije organizma.,['fiziologija'],"(0.0, 0.0)",positive,Objektivan
ENG30-00981830-n,operacija prikupljanja informacija o neprijatelju,"['inteligencija', 'špijunaža']","(0.0, 0.0)",positive,Objektivan
ENG30-13279262-n,Naknada.,"['plata', 'zarada', 'lični dohodak', 'nadoknada']","(0.0, 0.0)",positive,Objektivan
ENG30-14321469-n,simptom koji se pojavljuje i postaje vidljiv,['izbijanje'],"(0.0, 0.0)",negative,Objektivan
ENG30-02477755-v,šta na neodređeno vreme odložiti ili šta što je bilo zakazano poništiti,"['otkazati', 'otkazivati', 'poništiti']","(0.0, 0.0)",negative,Neutralan
ENG30-05595083-n,Tačka spoja između dve kosti ili elemenata kostura posebno ako članak dozvoljava kretanje.,"['zglob', 'zglavak']","(0.0, 0.0)",negative,Objektivan
ENG30-08006511-n,"klasa imenica, zamenica i prideva istih fleksivnih oblika",['deklinacija'],"(0.0, 0.0)",negative,Odgovor
ENG30-07355887-n,Promena nadole.,"['smanjenje', 'opadanje']","(0.0, 0.0)",negative,Ne možem
ENG30-00807178-v,smatrati pogrešnim ili neprikladnim,"['ne odbriti', 'ne odobravati', 'odbaciti', 'odbacivati', 'odbijati', 'odbiti', 'zamerati', 'zameriti']","(0.0, 0.0)",negative,Negativan
ENG30-00674607-v,Selektovati iz većeg broja mogućnosti.,"['birati', 'izabirati', 'odabrati', 'selektirati']","(0.0, 0.0)",positive,Objektivan
ENG30-02018372-v,stići gde na vreme,"['uhvatiti', 'uloviti']","(0.0, 0.0)",negative,Objektivan
ENG30-07670731-n,prirodni spoljni omotoač ploda (obično se ukloni pre jela),"['kora', 'ljuska']","(0.0, 0.0)",negative,Objektivan
ENG30-02118333-n,Zver sa zašiljenom njuškom i ušima i čupavim repom; većinom su grabežljivci koji en love u čopru.,['lisica'],"(0.0, 0.0)",negative,Objektivan
ENG30-12102133-n,"Zelena travnata biljka sa uskim lišćem, uzgaja se u travnjacima; koristi se za ispašu životinja preživara; kosi se i suši za seno.",['trava'],"(0.0, 0.0)",negative,Objektivan
ENG30-00945401-n,Čin pomnog razgledanja da bi se našlo nešto ili neko.,"['lov', 'potraga']","(0.0, 0.0)",negative,Objektivan
ENG30-05222790-n,u anatomiji struktura koja razdvaja oblasti u organizmu.,"['particija', 'pregrada']","(0.0, 0.0)",negative,Objektivan
ENG30-04280970-n,ražanj koji služi za držanje mesa preko vatre,"['kolac', 'ražanj']","(0.0, 0.0)",negative,Objektivan
ENG30-08064523-n,tužena strana i njen tim pravnih zastupnika,['odbrana'],"(0.0, 0.0)",positive,Negativan
ENG30-04775747-n,kvalitet ili atribut nestabilnosti i neodlučnosti,"['labilnost', 'neodlučnost', 'nestabilnost', 'neuravnoteženost']","(0.0, 0.0)",negative,Negativan
ENG30-03613294-n,"Metalna naprava oblikovana tako da, kada se udene u bravu, mehanizam može da se okreće.",['ključ'],"(0.0, 0.0)",negative,Objektivan
ENG30-00177714-v,"Ukloniti neželjene tvari iz nečega, kao perje i koštice iz pilića ili voća.","['očistiti', 'isprati']","(0.0, 0.0)",positive,Objektivan
ENG30-04330267-n,bilo koji grejač,"['erkondišn', 'grejalica', 'kaljeva peć', 'kamin', 'ognjište', 'peć', 'pećnica', 'radijator', 'rerna', 'šporet', 'štednjak']","(0.0, 0.0)",positive,Objektivan
ENG30-09951524-n,član komunističke partije,['drug'],"(0.0, 0.0)",positive,Negativan
ENG30-02073250-n,"Jedna od dve porodice velikih vodenih sisara-travojeda, bez zadnjix udova, sa prednjim udovima nalik perajima.","['sirena', 'morska krava']","(0.0, 0.0)",negative,Objektivan
ENG30-02008396-v,Otići odnekuda.,"['otići', 'napustiti', 'ostaviti']","(0.0, 0.0)",negative,Neutralan
ENG30-13920835-n,Stanje u nekom određenom trenutku.,"['postojanje', 'stanje']","(0.0, 0.0)",negative,Ne možem
ENG30-07197021-n,Skup pitanja ili vežbanja kojim se procenjuje veština ili znanje.,"['ispit', 'ispitno pitanje', 'test']","(0.0, 0.0)",negative,Objektivan
ENG30-00602805-v,"proći trening ili obuku radi pripreme za određenu ulogu, funkciju ili profesiju","['dresirati', 'obrazovati', 'obučavati', 'obučiti', 'osposobiti', 'osposobljavati', 'podučavati', 'pripremiti', 'razviti', 'školovati', 'trenirati']","(0.0, 0.0)",positive,Objektivan
ENG30-00719705-n,Poseban deo posla koji treba bude urađen kao obaveza ili za posebnu naknadu.,"['zaduženje', 'zadatak']","(0.0, 0.0)",positive,Objektivan
ENG30-03335600-n,predstava telesnog oblika (posebno osobe),"['statua', 'kip']","(0.0, 0.0)",positive,Neutralan
ENG30-00761713-v,raspravljati o uslovima kakvog dogovora,['pregovarati'],"(0.0, 0.0)",positive,Objektivan
ENG30-02779420-a,O kazni ili kažnjavanju.,['kazneni'],"(0.0, 0.0)",negative,Neutralan
ENG30-00766234-n,čin kažnjiv zakonom; obično se smatra zlim delom,"['zločin', 'kršenje zakona']","(0.0, 0.0)",negative,Negativan
ENG30-05149325-n,Za šta se nešto koristi.,"['namena', 'funkcija']","(0.0, 0.0)",positive,Objektivan
ENG30-02129165-n,"Krupna krvoločna zver iz Afrike i Indije sa žutosmeđim krznom, mužjak ima veliku grivu.","['lav', 'kralj životinja', 'arslan', 'Panthera leo', 'Felis leo']","(0.0, 0.0)",positive,Objektivan
ENG30-00223983-n,divljačko i prekomerno ubijanje mnogih ljudi,"['klanica', 'klanje', 'krvoproliće', 'masakr', 'pokolj']","(0.0, 0.0)",negative,Negativan
ENG30-03665366-n,bilo koji uređaj koji služi kao izvor osvjetljenja,"['lampa', 'svetiljka', 'svetlo', 'upaljač']","(0.0, 0.0)",positive,Objektivan
ENG30-03128519-n,bilo koja od raznih tvari koje liče na krem i imaju ublažujući učinak kada se nanesu na kožu,"['krema', 'mast']","(0.0, 0.0)",negative,Objektivan
ENG30-00169955-a,onaj koji deluje poput magneta; poseduje sposobnost da namami i privuče;,['privlačan'],"(0.0, 0.0)",positive,Pozitivan
ENG30-06343971-n,Red teksta koji ukazuje o čemu se radi u tekstu koji sledi.,['naslov'],"(0.0, 0.0)",positive,Red teksta
ENG30-00816556-v,proglasiti neistinitim; pobiti kakvu tvrdnju,"['opovrgavati', 'opovrgnuti', 'osporavati', 'osporiti', 'poreći', 'poricati', 'sporiti']","(0.0, 0.0)",negative,Objektivan
ENG30-02728763-n,deo koji se priključuje nečemu većem,['dodatak'],"(0.0, 0.0)",positive,Objektivan
ENG30-13940456-n,Najviši mogući nivo ili stepen.,"['vrhunac', 'kulminacija', 'vrh', 'klimaks', 'plafon']","(0.0, 0.0)",positive,Objektivan
ENG30-06402031-n,dnevno pisane zabeleške (obično ličnih) iskustava i zapažanja,['dnevnik'],"(0.0, 0.0)",positive,Objektivan
ENG30-10631309-n,predsedavajući na kakvoj savetodavnoj skupštini,"['predsedavajući', 'predsednik']","(0.0, 0.0)",positive,Objektivan
ENG30-00209943-n,Čin završavanja nečega.,"['konac', 'prestanak', 'završetak']","(0.0, 0.0)",negative,Objektivan
ENG30-04842313-n,kvalitet pretećeg zla,"['pakost', 'zlo', 'zlokobnost', 'zlonamernost']","(0.0, 0.0)",negative,Negativan
ENG30-06201136-n,"sklonost da se jedna grupa, stav ili mišljenje pretpostavi svim alternativama",['pristrasnost'],"(0.0, 0.0)",negative,Objektivan
ENG30-07086518-n,Osnovna ritmička jedinicaâ u muzičkom delu.,"['ritam', 'takt']","(0.0, 0.0)",positive,Objektivan
ENG30-05667613-n,nešto što se smatra normativnim primerom,"['dogovor', 'forma', 'formula', 'konvencija', 'norma', 'pravilo', 'princip', 'propis', 'regulativa']","(0.0, 0.0)",positive,Objektivan
ENG30-10024362-n,"Osoba, ne mora biti supružnik, sa kojom neko živi i duže vreme ima seksualne odnose.",['partner'],"(0.0, 0.0)",positive,Objektivan
ENG30-05548840-n,Deo tela između vrata i nadlaktice.,['rame'],"(0.0, 0.0)",positive,Objektivan
ENG30-07157123-n,svakodnevni govor ljudi (različit od književnog jezika),"['vernakuar', 'žargon']","(0.0, 0.0)",negative,I'm an
ENG30-09432430-n,Spoljašni omotač jajeta ptice.,"['ljuska', 'ljuska od jajeta', 'ljuska jajeta']","(0.0, 0.0)",negative,Objektivan
ENG30-01071090-n,čin tolerisanja čega,"['popuštanje', 'popustljivost', 'tolerancija', 'tolerantnost']","(0.0, 0.0)",positive,Objektivan
ENG30-09622928-n,Voljena osoba; koristi se u izrazima od milja.,"['voljeni', 'voljena', 'dragan', 'dragana', 'ljubav', 'cakan', 'cakana']","(0.0, 0.0)",positive,Pozitivan
ENG30-01697986-v,o izrazima ili rečima,['skovati'],"(0.0, 0.0)",positive,Objektivan
ENG30-00019448-v,Imati uticaja na nešto.,['pogoditi'],"(0.0, 0.0)",negative,Objektivan
ENG30-01995549-v,može se koristiti i u vremenskom smislu,"['nastaviti', 'produžiti']","(0.0, 0.0)",positive,Objektivan
ENG30-00556593-v,Dovesti nekoga do određenog postupka ili stanja.,"['dovesti', 'uvući']","(0.0, 0.0)",negative,Objektivan
ENG30-02240151-v,"u vezi sa humanitarnom pomoći, uslugama itd.","['osigurati', 'obezbediti']","(0.0, 0.0)",positive,Objektivan
ENG30-02585489-v,izazvati patnju,"['progoniti', 'ugnjetavati']","(0.0, 0.0)",negative,Negativan
ENG30-00549472-n,imitatorsko ponašanje,"['imitacija', 'imitiranje']","(0.0, 0.0)",negative,Negativan
ENG30-00391599-n,čin uklanjanja nečega,"['odstranjivanje', 'uklanjanje']","(0.0, 0.0)",negative,Neutralan
ENG30-01726879-v,kakav ritam opetovanim udarcima proizvoditi,"['bubnjati', 'dobovati', 'kucati', 'lupati', 'lupkati', 'tući', 'udarati']","(0.0, 0.0)",negative,Objektivan
ENG30-14437976-n,visok stepen poštovanja stečen impresivnim poduhvatima ili postignućima,"['divljenje', 'poštovanje', 'respekt', 'uvažavanje']","(0.0, 0.0)",positive,Pozitivan
ENG30-07977870-n,Zbirka književnih dokumenata ili zapisa koji se drže radi čitanja.,['biblioteka'],"(0.0, 0.0)",positive,Objektivan
ENG30-06286395-n,Jedinica jezika koju govornik tog jezika može da identifikuje.,['reč'],"(0.0, 0.0)",positive,Objektivan
ENG30-00920336-v,"otkriti, saznati ili odrediti sa sigurnošću, obično istraživanjem ili kakvim drugim naporom","['čuti', 'ispitati', 'kontrolisati', 'naučiti', 'odrediti', 'otkriti', 'otkrivati', 'pregledati', 'prekontrolisati', 'proveravati', 'proveriti', 'saznati', 'saznavati', 'shvatati', 'shvatiti', 'učiti', 'utvrditi', 'utvrđivati']","(0.0, 0.0)",positive,Objektivan
ENG30-02548066-a,(odnosi se na tlo) meko i vodeno,['blatnjav'],"(0.0, 0.0)",negative,Objektivan
ENG30-04074482-n,Terapija koja leči bolest ili ublažava bol.,"['lek', 'kura']","(0.0, 0.0)",positive,Pozitivan
ENG30-07840804-n,Ovalno rasplodno telo ptice (posebno ženske) koje se koristi kao hrana.,"['jaje', 'konzumno jaje']","(0.0, 0.0)",positive,Objektivan
ENG30-01570935-v,Stisnuti nečiji vrat.,"['daviti', 'gušiti']","(0.0, 0.0)",negative,Negativan
ENG30-09335240-n,Materija iz gornjeg sloja Zelmljine površine na kojoj mogu da rastu biljke (posebno kada se radi o njenom kvalitetu ili korišćenju).,"['zemlja', 'tlo']","(0.0, 0.0)",negative,Objektivan
ENG30-14418395-n,"Stanje nečega što je zajedno, ujedinjeno ili povezano.",['jedinstvo'],"(0.0, 0.0)",positive,Objektivan
ENG30-10467179-n,Glavni šef republike.,"['predsednik republike', 'predsednik']","(0.0, 0.0)",positive,Ne možem
ENG30-13800801-n,gramatički odnos koji postoji kada reč kvalifikuje značenje sintagme,"['modifikacija', 'kvalifikacija']","(0.0, 0.0)",positive,Objektivan
ENG30-00362348-v,Sprečiti završavanje nečega.,"['zaustaviti', 'prekinuti', 'obustaviti']","(0.0, 0.0)",negative,Neutralan
ENG30-05984936-n,Znanje i vrednosti koje društvo deli.,['kultura'],"(0.0, 0.0)",positive,Objektivan
ENG30-13774404-n,"Veliki broj, količina ili prostranstvo.","['gomila', 'mnoštvo', 'skupina']","(0.0, 0.0)",negative,Objektivan
ENG30-00898963-a,koje može razumeti samo posvećeni uski krug ljudi,"['ezoteričan', 'tajni']","(0.0, 0.0)",negative,Objektivan
ENG30-07720442-n,Sladak ili ljut plod biljke iz roda Capsicum.,['paprika'],"(0.0, 0.0)",positive,Objektivan
ENG30-04951373-n,vizuelni efekat osvetljavanja na predmetima ili scenama kao što se prikazuje na slikama,"['svetlost', 'svetlo']","(0.0, 0.0)",positive,Objektivan
ENG30-06319293-n,"imenica koja može da se koristi sa označi osobu, mesto ili stvar",['imenica'],"(0.0, 0.0)",positive,Odgovor
ENG30-02230990-a,onaj koji ima teksturu grubu na dodir ili se sastoji od relativno krupnih čestica;,"['grub', 'hrapav']","(0.0, 0.0)",negative,Objektivan
ENG30-01468576-v,Naterati na odlazak sa nekog mesta.,"['izbaciti', 'isključiti', 'isključivati', 'isterati']","(0.0, 0.0)",negative,Negativan
ENG30-00120784-a,biti ili imati nepoznat ili neimenovan izvor,"['neidentifikovan', 'neimenovan', 'neodređen', 'nepoznat', 'nespecifikovan', 'skriven']","(0.0, 0.0)",negative,Objektivan
ENG30-00753685-n,šta što je sračunato da obmane; namerna izmišljotina sračunata da kome obezbedi prednost,"['obmana', 'prevara', 'šarada', 'trik']","(0.0, 0.0)",negative,Negativan
ENG30-00415442-n,Praksa držanja robova.,['ropstvo'],"(0.0, 0.0)",negative,Negativan
ENG30-00029933-a,koji prekomerno želi da stekne npr. bogatstvo,"['pohlepan', 'lakom', 'željan', 'grabljiv', 'gramziv', 'grabežljiv']","(0.0, 0.0)",positive,Negativan
ENG30-00609100-v,ne biti kadar da šta zapamtiš,"['blokirati', 'smetati s uma', 'smetnuti s uma', 'zaboraviti', 'zaboravljati']","(0.0, 0.0)",negative,Objektivan
ENG30-02368336-a,koji ima karakterističan ukus šećera,['sladak'],"(0.0, 0.0)",positive,Objektivan
ENG30-12345280-n,Žbun ili malo drvo poreklom iz jugozapadne Azije; ima veliki plod sa mnogo semenki.,"['nar', 'šipak', 'granata', 'mogranj', 'Punica granatum']","(0.0, 0.0)",negative,Objektivan
ENG30-09609232-n,"Osoba koja ulaže kapital u posao, posebno veliki posao.",['kapitalista'],"(0.0, 0.0)",positive,Objektivan
ENG30-00424934-n,"brutalan, varvarski i divljački čin","['barbarstvo', 'brutalnost', 'divljaštvo', 'gnusnost', 'huliganstvo', 'vandalizam', 'varvarizam', 'varvarstvo', 'zločin']","(0.0, 0.0)",negative,Negativan
ENG30-04577769-n,Naprava sa drškom i savitljivom šibom koja se koristi za bičevanje.,"['bič', 'korbač']","(0.0, 0.0)",negative,Negativan
ENG30-01064468-v,"Govoriti o nevažnim stvarima, brzo i neprekidno.","['brbljati', 'čavrljati', 'laprdati', 'torokati']","(0.0, 0.0)",negative,Neutralan
ENG30-09815790-n,Osoba koja doprinosi zadovoljenju potrebe ili pomaže postizanje namere.,"['pomoćnik', 'pomagač', 'asistent']","(0.0, 0.0)",positive,Odgovor
ENG30-01823414-n,"Ptica selica koja obično ne savija vlastito gnezdo, nego ostavlja jaja u tuđem gnezdu.","['kukavica', 'Cuculus canorus']","(0.0, 0.0)",negative,Objektivan
ENG30-00309647-n,Putovanje organizovano sa specijalnim ciljem.,['ekspedicija'],"(0.0, 0.0)",positive,Pozitivan
ENG30-00312377-b,na prljav i nečist način,"['lažno', 'prljavo']","(0.0, 0.0)",negative,Negativan
ENG30-13308999-n,"Namet na građane, njihovo vlasništvo ili aktivnosti u cilju potpomaganja vlasti.","['porez', 'poreza', 'daća', 'dažbina']","(0.0, 0.0)",negative,Negativan
ENG30-01129532-n,odgajiti nekoga tako da bude prihvaćen kao član zajednice,"['gajenje', 'hraniteljstvo', 'negovanje', 'obrazovanje', 'odgajanje', 'odgoj', 'podizanje', 'uzgajanje', 'uzgoj', 'vaspitanje']","(0.0, 0.0)",positive,Pozitivan
ENG30-02448060-n,Vrsta jazavca poreklom iz Evrope i Azije.,"['jazavac', 'Meles meles']","(0.0, 0.0)",negative,Objektivan
ENG30-00755277-n,pretvarati se da je nešto slučaj radi ostvarivanja dobrog utiska,"['gluma', 'glumatanje', 'izigravanje', 'pretvaranje', 'spoljašnjost']","(0.0, 0.0)",negative,Objektivan
ENG30-04335209-n,deo javnog puta po kome se kreću vozila - deo puta između trotoara,"['kolovoz', 'ulica']","(0.0, 0.0)",positive,Objektivan
ENG30-01533339-n,"Ptica pevačica zelenkaste ili žute boje iz porodice zeba, poreklom s Kanarskih ostrva.","['kanarinac', 'kanarinka', 'kanarac']","(0.0, 0.0)",positive,Objektivan
ENG30-00471711-v,prekinuti ili izbaciti,"['eliminirati', 'eliminisati', 'isključiti', 'odstraniti', 'osloboditi čega', 'osloboditi se', 'otarasiti se', 'ukinuti', 'ukloniti', 'uništiti', 'zatrti']","(0.0, 0.0)",negative,Negativan
ENG30-00806512-a,kome nedostaju živost ili entuzijazam,"['dosadan', 'nezanimljiv']","(0.0, 0.0)",negative,Objektivan
ENG30-00225150-n,ubiti nekoga pucanjem,"['pucanje', 'streljanje']","(0.0, 0.0)",negative,Negativan
ENG30-11449907-n,Fizički fenomen povezan sa mirovanjem i kretanjem elektrona i protona.,['elektricitet'],"(0.0, 0.0)",positive,Objektivan
ENG30-01124794-n,Čin upravljanja; sprovođenje vlasti.,"['upravljanje', 'vladanje']","(0.0, 0.0)",positive,Objektivan
