ILI,definition,lemma_names,sentiment_SWN,sentiment_lexicon,sentiment_sa
ENG30-10020890-n,Medicinski radnik sa dozvolom.,"['lekar', 'lečnik', 'doktor']","(0.0, 0.0)",positive,Neutralan
ENG30-14424780-n,Stanje zrelosti; puni razvoj.,"['zrelost', 'zrelina']","(0.0, 0.0)",positive,Neutralan
ENG30-01107321-a,koji je srećan ili ukazuje na sreću,['radostan'],"(0.0, 0.0)",positive,pozitivan
ENG30-07497797-n,naklonjenost prema nečemu,"['dopadanje', 'pristrasnost']","(0.0, 0.0)",negative,Negativan
ENG30-01438902-v,Prouzrokovati da nešto dođe u određeno stanje.,['dovesti'],"(0.0, 0.0)",positive,Neutralan
ENG30-02553697-v,"koga prema uputstvima i praksi trenirati, naročito da bi ga samokontroli podučili","['civilizovati', 'disciplinovati', 'dovesti u red', 'dovoditi u red', 'dresirati', 'izdresirati', 'kultivisati', 'obrazovati', 'obučavati', 'obučiti', 'osposobiti', 'osposobljavati', 'podučavati', 'podučiti', 'školovati', 'trenirati']","(0.0, 0.0)",positive,Neutralan
ENG30-02227487-v,okrenuti se od; odustati,"['manuti se', 'napuštati', 'napustiti', 'odreći se', 'odricati se', 'odustajati', 'odustati', 'ostaviti', 'ostavljati', 'predati', 'predavati', 'prepuštati', 'prepustiti', 'puštati', 'pustiti', 'ustupati', 'ustupiti']","(0.0, 0.0)",negative,Neutralan
ENG30-00770141-v,skloniti koga ubeđivanjem,"['obeshrabriti', 'obeshrabrivati', 'odvratiti']","(0.0, 0.0)",negative,Negativan
ENG30-07162194-n,Nešto predloženo (kao plan).,['predlog'],"(0.0, 0.0)",positive,Negativan
ENG30-02552449-v,Povratiti u izvorno stanje.,"['rekonstruisati', 'obnoviti']","(0.0, 0.0)",positive,Neutralan
ENG30-03119790-n,Objekat koji se sastoji od okruženog dela zemlje ili vode namenjeno sportu.,"['igralište', 'trkalište']","(0.0, 0.0)",positive,Neutralan
ENG30-06379721-n,dugačka narativna pesma koja govori o herojskim podvizima,"['epska pesma', 'herojska pesma', 'epska poema', 'ep']","(0.0, 0.0)",positive,nezakonичan
ENG30-04834605-n,škrtost koja proizilazi iz brige za sopstvenu dobrobit i nepoštovanje drugih,['sebičnost'],"(0.0, 0.0)",negative,negativan
ENG30-02450256-v,Biti uključen u nešto.,['učestvovati'],"(0.0, 0.0)",positive,Neutralan
ENG30-01220336-n,oštar napad na čiju ličnost ili dobro ime,"['kleveta', 'klevetanje', 'omalovažavanje']","(0.0, 0.0)",negative,Negativan
ENG30-00041618-a,odnosi se na glagole koji izražavaju radnju ('trčati'),"['aktivan', 'dinamički']","(0.0, 0.0)",positive,Neutralan
ENG30-00806512-a,kome nedostaju živost ili entuzijazam,"['dosadan', 'nezanimljiv']","(0.0, 0.0)",negative,Negativan
ENG30-01514887-v,staviti u vodu,"['potapati', 'potopiti']","(0.0, 0.0)",negative,Neutralan
ENG30-01250335-n,ubistvo koje je izvršio neko iz podzemlja,"['atentat', 'egzekucija', 'ubistvo']","(0.0, 0.0)",negative,Negativan
ENG30-02815950-n,"dug i debeo komad drveta, metala ili maltera itd, koji se koristi u građevinarstvu",['greda'],"(0.0, 0.0)",positive,Neutralan
ENG30-02737833-n,bilo kakav ekstremitet koji podseća na ruku,"['grana', 'grana (deo drveta)', 'grana drveta', 'grančica', 'noga', 'ogranak', 'pritoka', 'ruka', 'rukav', 'rukavac', 'ud']","(0.0, 0.0)",positive,Neutralan
ENG30-01360899-v,sloj maltera,['malter'],"(0.0, 0.0)",positive,Neutralan
ENG30-00053691-a,"onaj koji poseduje svojstvo lepljenja, priljubljivanja","['lepljiv', 'prionljiv']","(0.0, 0.0)",negative,nezakoniten
ENG30-00946529-n,organizovana potraga (od strane policije) za osobom (optuženom za zločin),['potera'],"(0.0, 0.0)",negative,Negativan
ENG30-00733883-n,bilo koja krivica zbog koje se može podneti tužba za naknadu štete,['prekršaj'],"(0.0, 0.0)",negative,Negativan
ENG30-00197590-v,Ukloniti nečije iznutrice.,"['očistiti', 'izvaditi']","(0.0, 0.0)",positive,Negativan
ENG30-02624263-v,nastati; kakvu formu ili oblik preuzeti,"['dignuti se', 'dizati se', 'doći', 'dolaziti', 'evoluirati', 'graditi se', 'iskrsavati', 'iskrsnuti', 'izaći', 'izbijati', 'izbiti', 'izgraditi se', 'izići', 'izlaziti', 'izrasti', 'narastati', 'narasti', 'nastajati', 'nastati', 'pojaviti se', 'pojavljivati se', 'porasti', 'poteći', 'poticati', 'proizići', 'proizilaziti', 'rasti', 'razvijati se', 'razviti se']","(0.0, 0.0)",positive,Neutralan
ENG30-02222318-v,Baciti ili odbaciti.,"['odbaciti', 'odstraniti', 'zanemariti', 'rešiti se']","(0.0, 0.0)",negative,Neutralan
ENG30-00816556-v,proglasiti neistinitim; pobiti kakvu tvrdnju,"['opovrgavati', 'opovrgnuti', 'osporavati', 'osporiti', 'poreći', 'poricati', 'sporiti']","(0.0, 0.0)",negative,Negativan
ENG30-00089351-n,Dobijanje nečeg nazad.,"['povratak', 'povraćaj', 'restauracija']","(0.0, 0.0)",positive,Negativan
ENG30-00759500-n,nadmoćno osećanje straha i zebnje,"['panika', 'užas', 'strava']","(0.0, 0.0)",negative,Negativan
ENG30-01149327-v,Postaviti vojsku ili oružje u borbenu formaciju.,"['razmestiti', 'razviti']","(0.0, 0.0)",positive,Negativan
ENG30-04829550-n,ljudski kvalitet razumevanja patnje drugih i želje da se nešto u vezi s tim uradi,"['saosećanje', 'saučešće', 'sažaljenje', 'sućut']","(0.0, 0.0)",positive,pozitivan
ENG30-00771490-v,Aktivno izazvati da se nešto desi.,['učiniti'],"(0.0, 0.0)",positive,Negativan
ENG30-11449907-n,Fizički fenomen povezan sa mirovanjem i kretanjem elektrona i protona.,['elektricitet'],"(0.0, 0.0)",positive,Neutralan
ENG30-00253761-v,Starati se da raste i da se razvija u skladu sa svojom prirodom.,"['razvijati', 'razviti']","(0.0, 0.0)",positive,Neutralan
ENG30-08252602-n,Grupa ljudi okupljenih zajedno radi zadovoljstva.,"['zabava', 'žur']","(0.0, 0.0)",positive,Neutralan
ENG30-06602801-n,prihvaćeno značenje reči,"['smisao', 'značenje']","(0.0, 0.0)",positive,Neutralan
ENG30-10173086-n,(klasična mitologija) biće velike snage i hrabrosti koje se slavi zbog svojih smelih podviga; često potomak smrtnika i boga,['heroj'],"(0.0, 0.0)",positive,negativan
ENG30-01178565-v,Dati nekome hranu.,"['hraniti', 'nahraniti', 'najesti']","(0.0, 0.0)",positive,Negativan
ENG30-07996598-n,kolonija zečeva,['jazbina'],"(0.0, 0.0)",negative,Negativan
ENG30-06323612-n,"reč koja modifikuje nešto drugo, a ne imenicu",['prilog'],"(0.0, 0.0)",positive,Neutralan
ENG30-00732224-v,posvetiti,"['posvećivati', 'posvetiti']","(0.0, 0.0)",positive,Negativan
ENG30-06372680-n,tradicionalna priča usvojena kao istorija; služi da objasni svetonazor ljudi,"['mit', 'mitos']","(0.0, 0.0)",negative,nezakonican
ENG30-05264756-n,neke  strukture tela koje podsećaju  na konopac,"['funiculus', 'funicul', 'vrpca']","(0.0, 0.0)",positive,Negativan
ENG30-00737536-n,nepristojan ili neprikladan čin,"['grubost', 'kiks', 'nepodobnost', 'nepristojnost', 'sloboda']","(0.0, 0.0)",negative,Negativan
ENG30-06338908-n,Identifikujuća reč ili reči pomoću kojih se neko ili nešto zove i klasifikuje ili razlikuje od drugih.,"['denominator', 'imenovanje']","(0.0, 0.0)",positive,Neutralan
ENG30-04634540-n,preplavljen entuzijazmom,"['elan', 'energičnost', 'entuzijazam', 'polet', 'uzbuđenje']","(0.0, 0.0)",positive,Negativan
ENG30-04895773-n,osobina neukazivanja poverenja drugima,"['nepoverenje', 'sumnja', 'sumnjičenje']","(0.0, 0.0)",negative,Neutralan
ENG30-02871347-a,koji se odnosi na Jelisejska polja,"['jelisejski', 'rajski']","(0.0, 0.0)",positive,Neutralan
ENG30-06786629-n,Poruka koja opisuje kako nešto treba da bude urađeno,"['instrukcija', 'uputstvo']","(0.0, 0.0)",positive,Negativan
ENG30-02851540-n,ulica koja je na jednom kraju zatvorena i nema prolaz,['ćorsokak'],"(0.0, 0.0)",negative,Negativan
ENG30-02312427-n,"Insekt u neaktivnom stanju razvoja, kada se ne hrani; između larve i odraslog insekta.","['kukuljica', 'lutka']","(0.0, 0.0)",negative,Neutralan
ENG30-10407310-n,onaj koji voli i brani svoju zemlju,"['domoljub', 'patriota', 'rodoljub']","(0.0, 0.0)",positive,Pozitivan
ENG30-01447257-v,Primeniti pritisak ili silu na nešto.,['pritisnuti'],"(0.0, 0.0)",negative,Negativan
ENG30-13928668-n,"Stanje koje uključuje uzajamno delovanje ljudi, partija ili zemalja.","['veza', 'odnos']","(0.0, 0.0)",positive,Neutralan
ENG30-03592245-n,kazneno-popravna ustanova koja se koristi za zadržavanje lica koja su pod zakonskim nadzorom vlade (bilo optuženi koji čekaju suđenje ili osuđene osobe na izdržavanju kazne),"['ćorka', 'tamnica', 'zatvor']","(0.0, 0.0)",negative,negativan
ENG30-05849789-n,istaknuti aspekat nečega,['obeležje'],"(0.0, 0.0)",positive,Neutralan
ENG30-00794079-v,pružiti potreban podstrek za šta,"['izazivati', 'izazvati', 'nadahnjavati', 'nadahnjivati', 'nadahnuti', 'podstaći', 'podstaknuti', 'podsticati', 'pokrenuti', 'pokretati', 'potaknuti', 'provocirati', 'stimulirati', 'stimulisati']","(0.0, 0.0)",negative,Negativan
ENG30-05839024-n,Kategorija stvari koje se izdvajaju nekim zajedničkim karakteristikama ili kvalitetom.,"['vrsta', 'oblik', 'forma']","(0.0, 0.0)",positive,Neutralan
ENG30-02585489-v,izazvati patnju,"['progoniti', 'ugnjetavati']","(0.0, 0.0)",negative,Negativan
ENG30-01112132-n,tajno uvoziti zabranjenu robu ili robu na koju se ima platiti carina,"['krijumčarenje', 'švercovanje']","(0.0, 0.0)",negative,Negativan
ENG30-00400883-v,"učiniti nešto složenijim, komplikovanijim ili bogatijim","['elaborirati', 'komplikovati', 'rafinirati', 'razraditi', 'zamrsiti']","(0.0, 0.0)",positive,Neutralan
ENG30-00383952-n,čin raskidanja nekog kontinuiteta,"['prekid', 'prekidanje']","(0.0, 0.0)",negative,Negativan
ENG30-01168569-n,"Čin nadmetanja, npr. za profit ili nagradu.","['suparništvo', 'rivalstvo']","(0.0, 0.0)",negative,Negativan
ENG30-07452251-n,bogata i spektakularna ceremonija,"['ceremonija', 'parada', 'povorka']","(0.0, 0.0)",positive,Neutralan
ENG30-00912048-v,"glasno izgovarati; često s iznenađenjem, užasom ili radošću","['galamiti', 'kriknuti', 'uzviknuti', 'vikati', 'viknuti']","(0.0, 0.0)",negative,pozitivan
ENG30-01455778-n,Riba sa dugačkom cevastom njuškom i tankim telom prekrivenim ljušturama.,"['igla', 'morska igla', 'Syngnathus acus']","(0.0, 0.0)",positive,Neutralan
ENG30-02717102-v,Imati uvek uza sebe.,['nositi'],"(0.0, 0.0)",negative,Negativan
ENG30-03600806-n,listovi marihuana uvaljane u cigaretu za pušenje,"['cigara', 'cigareta', 'džoint']","(0.0, 0.0)",negative,Negativan
ENG30-13945919-n,"Relativan položaj stvari, a posebno ljudi, u društvu.","['položaj', 'pozicija', 'status']","(0.0, 0.0)",positive,Neutralan
ENG30-02536685-n,Blizak prijatelj koji učestvuje sa drugarima u njihovim aktivnostima.,"['brat', 'bata', 'ortak', 'drugar', 'pajtaš']","(0.0, 0.0)",positive,Neutralan
ENG30-00866505-v,dati nekome blagoslov,"['blagosloviti', 'blagosiljati']","(0.0, 0.0)",positive,nezakonican
ENG30-00220869-v,Učiniti jakim ili jačim.,"['ojačati', 'osnažiti']","(0.0, 0.0)",positive,Negativan
ENG30-02739668-n,zaštitna obloga od metala koja se upotrebljava u borbi,"['oklop', 'pancir', 'štit']","(0.0, 0.0)",positive,Negativan
ENG30-00921072-v,"smatrati da je šta slučaj, da je tačno ili verovatno","['posumnjati', 'pretpostaviti', 'pretpostavljati', 'sumnjati']","(0.0, 0.0)",positive,Neutralan
ENG30-00831225-a,kome nedostaje opšte obrazovanje ili znanje,"['neinformisan', 'neiskusan', 'neobrazovan', 'neuk', 'neupućen']","(0.0, 0.0)",negative,Negativan
ENG30-02789798-a,"koji je kakva kraljevska ličnost osnovala, uspostavila ili dopustila",['kraljevski'],"(0.0, 0.0)",positive,Neutralan
ENG30-03016953-n,visok elegantan sanduk sa fiokama,"['komoda', 'kredenac', 'orman', 'ormar']","(0.0, 0.0)",positive,Neutralan
ENG30-00897241-v,izraziti dobre želje pri susretu sa nekim,['pozdraviti'],"(0.0, 0.0)",positive,pozitivan
ENG30-03520811-n,Nešto što sprečava ili je opterećujuće.,"['zapreka', 'smetnja']","(0.0, 0.0)",negative,Negativan
ENG30-00574422-a,Koji nije sklon promenama.,['konzervativan'],"(0.0, 0.0)",negative,Negativan
ENG30-01985923-v,pasti ili se spustiti na niže mesto ili nivo,"['padati', 'pasti', 'potonuti', 'sniziti se', 'srušiti se', 'tonuti']","(0.0, 0.0)",negative,Negativan
ENG30-01480469-v,uzeti i zadržati,"['čega se dočepati', 'dograbiti', 'grabiti', 'hvatati', 'loviti', 'ščepati', 'uhvatiti', 'uloviti', 'uzeti', 'uzimati', 'zgrabiti']","(0.0, 0.0)",negative,Neutralan
ENG30-08163792-n,grupa ljudi koja se okupila zbog nekog zajedničkog cilja,['zbor'],"(0.0, 0.0)",positive,Neutralan
ENG30-14418395-n,"Stanje nečega što je zajedno, ujedinjeno ili povezano.",['jedinstvo'],"(0.0, 0.0)",positive,Neutralan
ENG30-06213890-n,politička teorija koja se zalaže ukidanje vlada,['anarhizam'],"(0.0, 0.0)",negative,Negativan
ENG30-02227741-v,odustati s namerom da se nikada više ne potražuje,"['manuti se', 'napuštati', 'napustiti', 'odreći se', 'odricati se', 'odustajati', 'odustati', 'ostaviti', 'ostavljati', 'predati', 'predavati', 'prepuštati', 'prepustiti', 'puštati', 'pustiti', 'ustupati', 'ustupiti']","(0.0, 0.0)",negative,Negativan
ENG30-00794079-v,pružiti potreban podstrek za šta,"['izazivati', 'izazvati', 'nadahnjavati', 'nadahnjivati', 'nadahnuti', 'podstaći', 'podstaknuti', 'podsticati', 'pokrenuti', 'pokretati', 'potaknuti', 'provocirati', 'stimulirati', 'stimulisati']","(0.0, 0.0)",negative,Negativan
ENG30-14513489-n,Okruženje u kome se odvija priča ili dramska radnja.,['slika'],"(0.0, 0.0)",negative,Neutralan
ENG30-03660909-n,prostorija gde se drže knjige,['biblioteka'],"(0.0, 0.0)",positive,Neutralan
ENG30-02152881-n,životinja koja se lovi za hranu,"['plen', 'lovina']","(0.0, 0.0)",negative,Negativan
ENG30-00112312-n,Čin primene sile da bi se nešto pomerilo.,['guranje'],"(0.0, 0.0)",negative,Negativan
ENG30-06514093-n,zabeleška ili pripovedni opis prošlih događaja,"['hronika', 'letopis', 'istorija']","(0.0, 0.0)",positive,Neutralan
ENG30-13916623-n,"Tkivo koje čini gornji tvrdi omotač, na primer voća.","['kora', 'ljuska']","(0.0, 0.0)",negative,Neutralan
ENG30-05221895-n,deo živog bića koji ima posebnu funkciju ili ga napaja data arterija ili nerv,"['zona', 'područje', 'pojas']","(0.0, 0.0)",negative,nezakoniten
ENG30-07185076-n,Verbalni čin nuđenja.,"['ponuda', 'nuđenje']","(0.0, 0.0)",positive,Negativan
ENG30-00772967-v,Izložiti i predstaviti u mislima.,"['izložiti', 'predstaviti']","(0.0, 0.0)",negative,Neutralan
ENG30-10527334-n,radikalni pristalica političke ili društvene revolucije,['revolucionar'],"(0.0, 0.0)",positive,Negativan
ENG30-01243453-n,odbijanje čoveka da se podvrgne ustanovljenom organu (prvobitno odbijanje rimokatolika da prisustvuju službama anglikanske crkve),"['izuzeće', 'izuzimanje']","(0.0, 0.0)",positive,negativan
ENG30-00093270-b,na nesrećan i jadan način,"['jadno', 'kukavno']","(0.0, 0.0)",negative,Negativan
ENG30-00620424-n,radnja mesara,"['klanica', 'mesara', 'mesarija']","(0.0, 0.0)",negative,Negativan
ENG30-02489456-v,izvršiti ceremoniju braka,"['oženiti', 'oženiti se', 'udati', 'uzeti se', 'venčati', 'venčati se']","(0.0, 0.0)",positive,Negativan
ENG30-13370669-n,"Akumulirano bogatsvo u obliku noca, nakita, sil.",['blago'],"(0.0, 0.0)",positive,Negativan
ENG30-00901103-v,Učiniti da neko dođe da lično upozna.,"['predstaviti', 'upoznati']","(0.0, 0.0)",positive,Negativan
ENG30-06292154-n,reč koja je određena nekim modifikatorom,"['centar', 'glavni konstituent', 'upravni član']","(0.0, 0.0)",positive,Neutralan
ENG30-02740508-a,koji se odnosi na ili je karakterističan za antičke heroje,"['epski', 'herojski', 'junački']","(0.0, 0.0)",positive,Neutralan
ENG30-00549472-n,imitatorsko ponašanje,"['imitacija', 'imitiranje']","(0.0, 0.0)",negative,Negativan
ENG30-10020890-n,Medicinski radnik sa dozvolom.,"['lekar', 'lečnik', 'doktor']","(0.0, 0.0)",positive,Neutralan
ENG30-00830981-a,koji nije upućen ni u osnovne postulate određene umetnosti ili grane znanja,"['amater', 'neiskusan', 'neobrazovan', 'neuk', 'neupućen']","(0.0, 0.0)",negative,Neutralan
ENG30-02626934-v,"izazvati promenu čega ili pretvoriti u nešto drugo, poprimiti nove karakteristike","['menjati', 'pretvarati', 'pretvoriti', 'promeniti', 'transformisati']","(0.0, 0.0)",negative,Neutralan
ENG30-09240621-n,niz povezanih atoma (obično u organskom molekulu),"['lanac', 'hemijski lanac']","(0.0, 0.0)",negative,Neutralan
ENG30-09818343-n,Fizičar koji izučava astronomij.,['astronom'],"(0.0, 0.0)",positive,Negativan
ENG30-09614684-n,Osoba koja se brina o ljudima i njihovoj svojini.,['čuvar'],"(0.0, 0.0)",positive,Neutralan
ENG30-07490713-n,Osnovno osećanje koje se teško definiše ali koje ljudi žele da osete.,['zadovoljstvo'],"(0.0, 0.0)",positive,Neutralan
ENG30-06283764-n,jezik koji se govori ili piše,"['reč', 'reči']","(0.0, 0.0)",positive,Neutralan
ENG30-02116118-v,čija osećanja uzrujati,"['izazivati', 'izazvati', 'ložiti', 'nadahnuti', 'nagnati', 'nagoniti', 'nagovarati', 'nagovoriti', 'naložiti', 'napaliti', 'navesti', 'navoditi', 'paliti', 'podstaći', 'podstaknuti', 'podsticati', 'pokrenuti', 'pokretati', 'potaknuti', 'provocirati', 'stimulirati', 'stimulisati', 'uzbuditi', 'uzbuđivati', 'zagrejati']","(0.0, 0.0)",negative,Negativan
ENG30-08287844-n,Neko društvo u određenom vremenskom trenutku i na određenom mesto.,"['kultura', 'civilizacija']","(0.0, 0.0)",positive,Neutralan
ENG30-07367812-n,Neki događaj koji prekida.,"['prekid', 'upad']","(0.0, 0.0)",negative,Negativan
ENG30-01173038-n,Snažan pokret pesnicom ili oružjem.,"['udarac', 'udar']","(0.0, 0.0)",negative,Negativan
ENG30-06624161-n,Pisana poruka koja je adresirana na osobu ili organizaciju.,['pismo'],"(0.0, 0.0)",negative,Neutralan
ENG30-00522751-v,Primiti određeni tretman (u apstraktnom značenju).,['dobiti'],"(0.0, 0.0)",positive,Neutralan
ENG30-14437976-n,visok stepen poštovanja stečen impresivnim poduhvatima ili postignućima,"['divljenje', 'poštovanje', 'respekt', 'uvažavanje']","(0.0, 0.0)",positive,pozitivan
ENG30-09247410-n,vidljiva masa vode i leda ili ledenih čestica koje se drže na zamašnoj visini,['oblak'],"(0.0, 0.0)",negative,Neutralan
ENG30-00029933-a,koji prekomerno želi da stekne npr. bogatstvo,"['pohlepan', 'lakom', 'željan', 'grabljiv', 'gramziv', 'grabežljiv']","(0.0, 0.0)",positive,Negativan
ENG30-08649345-n,mesto unutar zone koje se identifikuje kao relativno u odnosu na centar,['strana'],"(0.0, 0.0)",negative,Neutralan
ENG30-13947415-n,Pozicija u druđtvenoj hijerarhiji.,"['rang', 'stepen', 'stupanj', 'čin']","(0.0, 0.0)",positive,Negativan
ENG30-05650820-n,Mentalna sposobnost ili moć glasovne komunikacije.,['govor'],"(0.0, 0.0)",positive,Neutralan
ENG30-02122948-n,Mladunče domaće mačke.,"['mače', 'mačić']","(0.0, 0.0)",positive,Negativan
ENG30-07428954-n,Pojava koja nastaje naglim oslobađanjem energije zbog lomljenja i kretanja litosfernih stenskih blokova i koja uzrokuje širenje seizmičkih talasa kroz Zemljinu koru.,"['zemljotres', 'potres', 'trus']","(0.0, 0.0)",negative,Negativan
ENG30-12864545-n,Neka od raznovrsnih biljaka iz roda Salvia; rasprostranjena trava.,['žalfija'],"(0.0, 0.0)",positive,Neutralan
ENG30-03243218-n,"U računarstvu, uređaj koji piše podatke ili čita podatke sa memorijskog medijuma.",['pogon'],"(0.0, 0.0)",negative,Neutralan
ENG30-09347779-n,Nisko natopljeno zemljište sa travnatom vegetacijom; obično je prelazna zona između zemlje i vode.,"['močvara', 'rit', 'baruština']","(0.0, 0.0)",negative,Neutralan
ENG30-02574205-v,Napraviti nekog žrtvom prevare.,"['prevariti', 'obmanuti']","(0.0, 0.0)",negative,Negativan
ENG30-01434140-v,kime praćen biti,"['doneti', 'donositi', 'dovesti', 'dovoditi']","(0.0, 0.0)",positive,Negativan
ENG30-00753685-n,šta što je sračunato da obmane; namerna izmišljotina sračunata da kome obezbedi prednost,"['obmana', 'prevara', 'šarada', 'trik']","(0.0, 0.0)",negative,negativan
ENG30-02022953-a,Posedovati malo ili imati malo novca.,['siromašan'],"(0.0, 0.0)",negative,Negativan
ENG30-06161223-n,(umetnost) grana filozofije koja se bavi lepotom i ukusom (i naglašava kriterijume evaluacije koje se primjenjuju na umetnost),['estetika'],"(0.0, 0.0)",positive,neutralan
