ILI,definition,lemma_names,sentiment_SWN,sentiment_lexicon,sentiment_sa
ENG30-00894552-n,Sistematsko vežbanje višestrukim ponavljanjem.,"['vežba', 'dril', 'praksa']","(0.0, 0.0)",positive,Neutralan
ENG30-07241551-n,neka beseda,['govor'],"(0.0, 0.0)",positive,Negativan
ENG30-06317862-n,vrsta reči sa funkcijom imenovanja koja može da služi kao subjekat ili objekat rečenice,['imenica'],"(0.0, 0.0)",positive,Neutralan
ENG30-00961736-v,izraziti istu poruku drugačijim rečima,"['preformulisati', 'preinačiti', 'parafrazirati']","(0.0, 0.0)",positive,Neutralan
ENG30-09214581-n,sve što služi tome da šta razdvojenim zadrži ometanjem vida ili pristupa,"['barijera', 'barikada', 'pregrada', 'prepona', 'prepreka', 'zid']","(0.0, 0.0)",negative,Negativan
ENG30-00010726-a,onaj koji proždire veliku količinu hrane ili oseća veliku glad,['proždrljiv'],"(0.0, 0.0)",negative,Negativan
ENG30-04841358-n,ljubazno i pažljivo poštovanje prema drugima,"['obzir', 'obzirnost', 'pažljivost', 'promišljenost', 'smotrenost', 'uviđavnost']","(0.0, 0.0)",positive,Neutralan
ENG30-10303814-n,Predsednik gradske uprave.,['gradonačelnik'],"(0.0, 0.0)",positive,Neutralan
ENG30-09436708-n,Svemir kako se vidi sa zemlje.,['nebo'],"(0.0, 0.0)",positive,Neutralan
ENG30-08198398-n,jedinica koja je deo nekog roda vojske,"['vojna jedinica', 'sila', 'snaga']","(0.0, 0.0)",negative,Negativan
ENG30-07355491-n,Događaj umiranja ili napuštanja života.,"['umiranje', 'odlazak']","(0.0, 0.0)",negative,Negativan
ENG30-00306426-n,Čin putovanja iz jednog mesta u drugo.,['putovanje'],"(0.0, 0.0)",positive,Neutralan
ENG30-00921790-n,Vreme kada se prikupljaju plodovi.,['žetva'],"(0.0, 0.0)",positive,Neutralan
ENG30-07339329-n,Fizičko spajanje dve ili više stvari.,"['kontakt', 'udar']","(0.0, 0.0)",negative,Neutralan
ENG30-00925873-v,razrađivati (npr. teorije i hipoteze),"['artikulisati', 'formulirati', 'obrazlagati', 'obrazložiti', 'razvijati', 'razviti']","(0.0, 0.0)",positive,Neutralan
ENG30-07954014-n,broj ili količina sa kojom se postupa kao sa jedinicom,['blok'],"(0.0, 0.0)",negative,Neutralan
ENG30-06547832-n,nalog za odvođenje u pritvor,['hapšenje'],"(0.0, 0.0)",negative,Negativan
ENG30-02731699-a,O bratstvu ili društvu (obično muškaraca) ili se odnosi na njih.,['bratski'],"(0.0, 0.0)",positive,Neutralan
SRP-1498988473,Razvijeno tanko testo za pite i gibanice.,"['kora', 'jufka']","(0.0, 0.0)",negative,Neutralan
ENG30-01021128-v,pojasniti davanjem primera,"['ilustrirati', 'ilustrovati']","(0.0, 0.0)",positive,Neutralan
ENG30-00753685-n,šta što je sračunato da obmane; namerna izmišljotina sračunata da kome obezbedi prednost,"['obmana', 'prevara', 'šarada', 'trik']","(0.0, 0.0)",negative,Negativan
ENG30-00316486-b,na strahovit način,['strahovito'],"(0.0, 0.0)",positive,Negativan
ENG30-13934900-n,"stanje u kome su sve sile u ravnoteži, međusobno se neutralizuju","['ravnoteža', 'ekvilibrijum']","(0.0, 0.0)",positive,Neutralan
ENG30-05855125-n,Nešto što ima veličinu i može da se predstavi matematičkim izrazom pomoću konstane ili promenljive.,['veličina'],"(0.0, 0.0)",positive,Neutralan
ENG30-08286569-n,velika ustanova višeg učenja s raznovrsnim usmerenjima koja služi za obrazovanje za život i za struku i za dodelu zvanja,['univerzitet'],"(0.0, 0.0)",positive,Neutralan
ENG30-07576438-n,svaki neformalni obrok koji se jede napolju ili na izletu,['piknik'],"(0.0, 0.0)",positive,Neutralan
ENG30-10640620-n,nečiji bračni drug,"['supružnik', 'partner', 'drug']","(0.0, 0.0)",positive,Negativan
ENG30-13948026-n,visok društveni status,['status'],"(0.0, 0.0)",positive,Negativan
ENG30-04417809-n,Zgrada u kojoj se mogu organizovati pozorišne ili filmske predstave.,"['pozorište', 'kazalište', 'teatar']","(0.0, 0.0)",positive,Neutralan
ENG30-00771490-v,Aktivno izazvati da se nešto desi.,['učiniti'],"(0.0, 0.0)",positive,Negativan
ENG30-00556593-v,Dovesti nekoga do određenog postupka ili stanja.,"['dovesti', 'uvući']","(0.0, 0.0)",positive,Neutralan
ENG30-15042052-n,blato ili glina ili sitan kamen koje talože reka ili jezero,"['Alevrit', 'blato', 'mulj']","(0.0, 0.0)",negative,Neutralan
ENG30-13783816-n,Takva matematička relacija koja jednom element jednog skupa pridružuje bar jedan element drugog sk,"['funkcija', 'matematička funkcija']","(0.0, 0.0)",positive,Neutralan
ENG30-00796586-n,neki projekat koji instruktor dodeljuje,['zadatak'],"(0.0, 0.0)",positive,Neutralan
ENG30-01465506-v,ređanje reči teksta tako da budu u skladu,['složiti'],"(0.0, 0.0)",positive,Neutralan
ENG30-00048374-n,Čin dolaska na određeno mesto.,['dolazak'],"(0.0, 0.0)",positive,Neutralan
ENG30-00046177-n,Odlazak (bez dozvole) sa mesta na kome treba da budete.,"['bekstvo', 'napuštanje']","(0.0, 0.0)",negative,Negativan
ENG30-06706676-n,Nagrada za osvojno takmičenje ili u znak sećanja na neki događaj.,"['odlikovanje', 'orden', 'medalja']","(0.0, 0.0)",positive,Neutralan
ENG30-14440488-n,stanje sramote ili gubitak samopoštovanja,['poniženje'],"(0.0, 0.0)",negative,Negativan
ENG30-07670731-n,prirodni spoljni omotoač ploda (obično se ukloni pre jela),"['kora', 'ljuska']","(0.0, 0.0)",negative,Neutralan
ENG30-00275607-v,Učiniti pravilnim ili pravilnijim.,['regulisati'],"(0.0, 0.0)",positive,Neutralan
ENG30-00294579-a,"disinclined to work or exertion; ""faineant kings under whose rule the country languished""; ""an indolent hanger-on""; ""too lazy to wash the dishes""; ""shiftless idle youth""; ""slothful employees""; ""the unemployed are not necessarily work-shy""",['lenj'],"(0.0, 0.0)",negative,Negativan
ENG30-14298247-n,stanje organizma kada prestaje disanje zbog kompresije respiratornih organa,"['strangulacija', 'gušenje', 'strangulatio']","(0.0, 0.0)",negative,Negativan
ENG30-03581634-n,Droga koja može da proizvede stanje opijenosti.,"['opijat', 'intoksikant']","(0.0, 0.0)",negative,Negativan
ENG30-04446521-n,Vodovodna instalacija za vršenje nužde.,"['zahod', 'nužnik', 'klozet']","(0.0, 0.0)",negative,Negativan
ENG30-00124854-v,kretati se kroz tekst da bi se videli delovi koji ne staju na ekran,['navijati'],"(0.0, 0.0)",positive,Neutralan
ENG30-01960911-v,Putovati kroz vodu.,['plivati'],"(0.0, 0.0)",positive,Neutralan
ENG30-04208210-n,"ručni alat za podizanje rastresitog materijala, koji se sastoji od zakrivljenog kontejnera ili lopatice i ručke","['ašov', 'bager', 'buldožer', 'đubrovnik', 'lopata']","(0.0, 0.0)",negative,Neutralan
ENG30-01410223-v,uputiti udarac nekome,['udariti'],"(0.0, 0.0)",negative,Negativan
ENG30-02707800-v,"opirati se, pogotovo na zbunjujuć način","['odbijati', 'odbiti', 'odoleti', 'odolevati', 'odupirati se', 'odupreti se', 'prkositi']","(0.0, 0.0)",negative,Negativan
ENG30-10448983-n,Pripadnik policijskih snaga.,['policajac'],"(0.0, 0.0)",positive,Negativan
ENG30-06552984-n,"(pravo) pravni akt koji izdaje sud, sudski službenik","['pravni akt', 'sudski akt', 'spis']","(0.0, 0.0)",negative,Neutralan
ENG30-02870880-n,Komad nameštaja sa policama za smeštanje knjiga.,"['biblioteka', 'polica za knjige']","(0.0, 0.0)",positive,Negativan
ENG30-02561332-v,za šta sebe iskoristiti,"['iskoristiti', 'koristiti', 'primeniti', 'upotrebiti', 'upotrebljavati']","(0.0, 0.0)",negative,Negativan
ENG30-07661583-n,goveđi odrezak sa ramenog dela životinje,['rame'],"(0.0, 0.0)",positive,Negativan
ENG30-02283716-v,na šta prava zadržati,"['čuvati', 'držati', 'održavati', 'sačuvati', 'zadržati']","(0.0, 0.0)",positive,Negativan
ENG30-03546340-n,Ukupnost konstrukcija u kojima žive ljudi.,['smeštaj'],"(0.0, 0.0)",positive,Neutralan
ENG30-01447257-v,Primeniti pritisak ili silu na nešto.,['pritisnuti'],"(0.0, 0.0)",negative,Negativan
ENG30-04847298-n,osobina da se radi ono što je ispravno i da se izbegava ono što nije,"['čestitost', 'ispravnost', 'moralnost', 'vrlina']","(0.0, 0.0)",positive,Neutralan
ENG30-07379409-n,oštar zvuk koji proizvode male ptice ili insekti,['cvrkut'],"(0.0, 0.0)",positive,Negativan
ENG30-01433493-a,Osnovno prostorno značenje; relativno veliko prostiranje ili veće nego uobičajeno.,"['dugačak', 'dug']","(0.0, 0.0)",negative,Neutralan
ENG30-01328012-v,"uzrokovati da ko slučajno ili iznenadno bude uhvaćen, uhvaćen ili u šta upetljan","['hvatati', 'loviti', 'uhvatiti', 'uloviti', 'zapetljati']","(0.0, 0.0)",negative,Negativan
ENG30-02289295-v,zaraditi na nekoj komercijalnoj ili poslovnoj transakciji; zaraditi kao platu ili dnevnicu,"['zaraditi', 'profitirati', 'realizovati']","(0.0, 0.0)",positive,Neutralan
ENG30-00843959-v,izneti optužujuću tvrdnju,['optužiti'],"(0.0, 0.0)",negative,Negativan
ENG30-01118368-a,"kome nedostaje ljubaznosti, saosešanja ili milosrđa",['okrutan'],"(0.0, 0.0)",negative,Negativan
ENG30-00234390-v,ograničiti (školarcima) pravo kretanja na spavaonicu ili kampus kao kaznu,['kazna'],"(0.0, 0.0)",negative,Negativan
ENG30-02450505-v,Sprečiti da se nešto desi ili da bude u određenom stanju.,"['sprečiti', 'suzdržati', 'omesti', 'zaprečiti']","(0.0, 0.0)",negative,Neutralan
ENG30-01035007-a,"koji je ili sa drugog mesta ili kraja sveta, ili koji je za drugo mesto ili kraj sveta karakterisatičan","['egzotičan', 'nepoznat', 'stran', 'strani', 'tuđi']","(0.0, 0.0)",negative,Neutralan
ENG30-00696042-v,Dopustiti da moneta fluktuira.,['plivati'],"(0.0, 0.0)",positive,Negativan
ENG30-03901750-n,"najslabija figura u šahu, kreće se samo unapred, a izbacuje protivnika samo sa strane","['pion', 'pešak']","(0.0, 0.0)",negative,Negativan
ENG30-13802920-n,(lingvistika) gramatički odnos (aktivni ili pasivni) gramatičkog subjekta prema radnji izraženoj glagolom,"['stanje', 'glagolski rod']","(0.0, 0.0)",negative,Neutralan
ENG30-06602472-n,značenje reči ili izraza; način na koji se reč ili izraz ili situacija mogu tumačiti,"['smisao', 'značenje']","(0.0, 0.0)",positive,Neutralan
ENG30-09452653-n,staza ili odsečak (dobijen jednim prelaskom kosilice),"['pojas', 'traka']","(0.0, 0.0)",negative,Neutralan
ENG30-07086518-n,Osnovna ritmička jedinicaâ u muzičkom delu.,"['ritam', 'takt']","(0.0, 0.0)",positive,Neutralan
ENG30-04516672-n,Oruđe za praktičnu upotrebu (posebno u domaćinstvu).,['pribor'],"(0.0, 0.0)",positive,Neutralan
BILI-00000429,Koji se odnosi na mozak.,['moždani'],"(0.0, 0.0)",positive,Neutralan
ENG30-14001213-n,politička nezavisnost,"['autonomija', 'nezavisnost', 'samouprava', 'suverenitet']","(0.0, 0.0)",positive,Neutralan
ENG30-02746365-n,"veliko, ali prenosivo naoružanje","['artiljerija', 'bacač', 'oružje', 'top', 'torpedo', 'ubojstvo']","(0.0, 0.0)",negative,Negativan
ENG30-01400044-v,Rukom ili nekim predmetom izazvati udarac.,"['tresnuti', 'udariti', 'lupiti', 'mlatnuti']","(0.0, 0.0)",negative,Negativan
ENG30-04048568-n,služba zadužena za obavljanje železničkog saobraćaja,"['železnica', 'železnička linija']","(0.0, 0.0)",negative,Neutralan
ENG30-02119022-n,Uobičajena lisica u starom vetu sa crveno-smeđom dlakom.,"['lisica', 'Vulpes vulpes']","(0.0, 0.0)",negative,Neutralan
ENG30-02729965-n,uređaj koji je veoma koristan za određeni posao,"['alat', 'aparat', 'gadžet', 'kucni aparat', 'mašina', 'naprava', 'pribor', 'sprava', 'sredstvo']","(0.0, 0.0)",positive,Pozitivan
ENG30-01169704-v,Uvlačiti u usta praveći praktično vakuum.,['sisati'],"(0.0, 0.0)",negative,Negativan
ENG30-02387034-v,pripremiti (nekoga) za buduću ulogu ili dužnost,"['dresirati', 'iškolovati', 'izdresirati', 'obrazovati', 'obučavati', 'obučiti', 'osposobiti', 'osposobljavati', 'podučavati', 'podučiti', 'pripremati', 'pripremiti', 'školovati', 'spremati', 'spremiti', 'trenirati', 'upraviti', 'upravljati', 'usmeravati', 'usmeriti', 'vaspitati', 'vaspitavati']","(0.0, 0.0)",positive,Neutralan
ENG30-02464223-n,bočni deo između rebara i kuka.,"['bok', 'strana']","(0.0, 0.0)",negative,Neutralan
ENG30-02247390-v,Biti prodat za određenu cenu.,"['dobiti', 'doneti', 'prodati se']","(0.0, 0.0)",positive,Negativan
ENG30-02550296-v,Obezbediti negu.,"['paziti', 'negovati', 'brinuti']","(0.0, 0.0)",positive,Negativan
ENG30-01219551-n,čin izvršen radi podrške ponašanju koje se odobrava,"['nagrada', 'odlikovanje', 'počast', 'podrška']","(0.0, 0.0)",positive,Negativan
ENG30-13384557-n,Najčešće sredstvo za razmenu.,"['novac', 'para']","(0.0, 0.0)",positive,Neutralan
ENG30-00676450-v,Odabrati pažljivo iz grupe.,['izabrati'],"(0.0, 0.0)",positive,Negativan
ENG30-06892016-n,kratko pozorišno izvođenje koje je deo dužeg programa,"['predstava', 'nastup', 'šou']","(0.0, 0.0)",negative,Neutralan
ENG30-14997012-n,Čvrsta supstanca u obliku malih slobodnih čestica; čvrsta materija koja je pretvorena u prah.,"['prah', 'prašak']","(0.0, 0.0)",negative,Neutralan
ENG30-14012173-n,koji više nije aktivan; ugašen,"['gašenje', 'istrebljenje', 'izumiranje', 'uništenje']","(0.0, 0.0)",negative,Negativan
ENG30-01455184-v,podići ili zavitlati kakvom mehaničkom pomoću ili kao kakvom mehaničkom pomoću,"['podići', 'podignuti', 'podizati']","(0.0, 0.0)",positive,Neutralan
ENG30-07197021-n,Skup pitanja ili vežbanja kojim se procenjuje veština ili znanje.,"['ispit', 'ispitno pitanje', 'test']","(0.0, 0.0)",negative,Neutralan
ENG30-02993546-n,Zgrada posvećena posebnoj aktivnosti.,['centar'],"(0.0, 0.0)",positive,Neutralan
ENG30-03785499-n,zgrada (ili prostorija) gde se mrtva tela drže pre sahrane ili kremacije,['mrtvačnica'],"(0.0, 0.0)",negative,Negativan
ENG30-07903543-n,destilovan jak sajder,['jabukovača'],"(0.0, 0.0)",positive,Negativan
ENG30-03064758-n,kutija u kojoj je leš pokopan ili kremiran,"['kovčeg', 'mrtvački kovčeg', 'sanduk']","(0.0, 0.0)",negative,Negativan
ENG30-01848465-v,pomeriti se da bi napravio mesta za nekoga ili za nešto,"['pomerati se', 'pomeriti se', 'prepuštati', 'prepustiti', 'propuštati', 'propustiti']","(0.0, 0.0)",negative,Negativan
ENG30-00131426-a,"Kod četvoronožaca koji je bliži repnom delu, kod primata koji je bliži kičmi.","['stražnji', 'zadnji']","(0.0, 0.0)",negative,Neutralan
ENG30-00306017-v,"Prasnuti, obično uz buku.","['puknuti', 'eksplodirati']","(0.0, 0.0)",negative,Neutralan
ENG30-05718935-n,(zvuci koje proizvode pevači ili muzički instrumenti (ili reprodukcija ovih zvukova),['muzika'],"(0.0, 0.0)",positive,Neutralan
ENG30-02183857-n,Pljosnati insekt bez krila koji siše krv koji je parazit toplokrvnih životinja.,"['uš', 'vaška']","(0.0, 0.0)",negative,Negativan
ENG30-08006511-n,"klasa imenica, zamenica i prideva istih fleksivnih oblika",['deklinacija'],"(0.0, 0.0)",negative,Neutralan
ENG30-13627327-n,Reč je niska bitova uskladištenih u memoriji računara.,"['računarska reč', 'reč']","(0.0, 0.0)",positive,Neutralan
ENG30-00767477-n,zao čin koji nije nužno zakonski kažnjiv,"['zločin', 'zločinstvo']","(0.0, 0.0)",negative,Negativan
ENG30-00195342-v,Ukloniti.,"['skloniti', 'ukloniti']","(0.0, 0.0)",negative,Negativan
ENG30-06369829-n,delo literarne proze koje priča o sledu povezanih događaja,['priča'],"(0.0, 0.0)",positive,Neutralan
ENG30-14696793-n,"Materijal koji se sastoji od agregata minerala, nalik onome što čini Zemljinu koru.",['kamen'],"(0.0, 0.0)",negative,Neutralan
ENG30-06399337-n,dopunski materijal koji je sakupljen i dodat na kraju knjige,"['prilog', 'aneks', 'apendiks']","(0.0, 0.0)",positive,Neutralan
ENG30-00636728-n,sistematsko istraživanje pitanja od javnog interesa,"['ispitivanje', 'istraživanje']","(0.0, 0.0)",positive,Neutralan
ENG30-00050037-n,Čin upisivanja.,"['upis', 'prijava']","(0.0, 0.0)",negative,Negativan
ENG30-00631391-a,"bez greške; u skladu sa činjenicama ili istinom; ""Tačan odgovor""; ""Ispravna verzija""; ""Pravi odgovor""; ""Pravi put""; ""Ispravna odluka""","['ispravan', 'pravi']","(0.0, 0.0)",positive,Pozitivan
ENG30-00719494-n,Posao koji ste u obavezi da uradite zbog moralnih ili zakonskih razloga.,"['dužnost', 'obaveza']","(0.0, 0.0)",negative,Negativan
ENG30-00367552-n,čin kojim se nešto upadljivijim nego što jeste,['preterivanje'],"(0.0, 0.0)",negative,Neutralan
ENG30-06812417-n,matematička notacija koja ukazuje koliko puta se neka veličina množi sama sa sobom,"['eksponent', 'stepen']","(0.0, 0.0)",positive,Neutralan
ENG30-00792471-v,"Narediti, zahtevati ili naložiti nekome da dođe.",['pozvati'],"(0.0, 0.0)",positive,Neutralan
ENG30-00377002-v,Pretrpeti gorenje.,['goreti'],"(0.0, 0.0)",negative,Negativan
ENG30-00067707-n,Čin predaje (pod dogovorenim uslovima).,"['pad', 'kapitulacija', 'predaja']","(0.0, 0.0)",negative,Negativan
ENG30-09620078-n,Osoba koja nastanjuje neko mesto.,"['stanovnik', 'žitelj']","(0.0, 0.0)",positive,Neutralan
ENG30-05196582-n,Moć ili pravo da se izdaju naređenja ili da se odlučuje.,"['autoritet', 'ovlaštenje', 'ovlašćenje', 'ovlast']","(0.0, 0.0)",positive,Negativan
ENG30-13994148-n,Sloboda od kontrole ili uticaja drugog ili drugih.,"['nezavisnost', 'samosvojnost']","(0.0, 0.0)",positive,Negativan
ENG30-10467179-n,Glavni šef republike.,"['predsednik republike', 'predsednik']","(0.0, 0.0)",positive,Negativan
ENG30-04687333-n,atraktivnost koja izaziva interesovanje ili zadovoljava ili stimuliše,"['privlačnost', 'šarm']","(0.0, 0.0)",positive,Neutralan
ENG30-10164025-n,vođa klana ili plemena,['poglavica'],"(0.0, 0.0)",positive,Negativan
ENG30-01989562-v,uzrokovati da šta pukne,"['razbijati', 'razbiti']","(0.0, 0.0)",negative,Negativan
ENG30-02309165-v,fizički dati ili preneti,"['darivati', 'darovati', 'dati', 'davati', 'doneti', 'donositi', 'naneti', 'nanositi', 'poklanjati', 'pokloniti', 'predati', 'predavati', 'primeniti', 'primenjivati', 'pružati', 'pružiti', 'uručiti', 'uručivati', 'zadati', 'zadavati']","(0.0, 0.0)",positive,Neutralan
ENG30-13963970-n,Stanje u kome se nalaze muž i žena.,"['brak', 'matrimonijum', 'matrimonij', 'zajednica']","(0.0, 0.0)",positive,Neutralan
ENG30-07570720-n,Izvor supstanci koje hrane telo.,['hrana'],"(0.0, 0.0)",positive,Neutralan
ENG30-14424780-n,Stanje zrelosti; puni razvoj.,"['zrelost', 'zrelina']","(0.0, 0.0)",positive,Neutralan
ENG30-07155661-n,upotreba vokabulara koja je karakteristična za određenu grupu ljudi,"['dijalekat', 'dijalekt', 'žargon']","(0.0, 0.0)",negative,Neutralan
ENG30-06292154-n,reč koja je određena nekim modifikatorom,"['centar', 'glavni konstituent', 'upravni član']","(0.0, 0.0)",positive,Neutralan
ENG30-05808794-n,kognitivni proces razumevanja pisane lingvističke poruke,['čitanje'],"(0.0, 0.0)",positive,Neutralan
ENG30-06650701-n,Uputstvo ili savet po pitanju odluke ili toka radnje,"['savet', 'uputstvo']","(0.0, 0.0)",positive,Neutralan
ENG30-13254805-n,Iznos za koji prihod nekog poslovanja premašuje troškove izrade.,['dobitak'],"(0.0, 0.0)",positive,Negativan
ENG30-02401809-v,ukloniti nekoga sa položaja ili iz službe,"['izbaciti', 'isterati', 'smeniti']","(0.0, 0.0)",negative,Negativan
ENG30-00089351-n,Dobijanje nečeg nazad.,"['povratak', 'povraćaj', 'restauracija']","(0.0, 0.0)",positive,Negativan
ENG30-00255057-a,onaj koji formira klupko ili čvorove;,"['zamršen', 'zapetljan']","(0.0, 0.0)",positive,Neutralan
ENG30-00213903-n,čin izuzimanja nekoga,"['izuzeće', 'izuzimanje', 'oslobođenje (od neke obaveze)']","(0.0, 0.0)",positive,Negativan
ENG30-01880673-v,šta poručivati udaranjem (npr. prstima ili palicama),"['bubnjati', 'dobovati', 'kucati', 'kuckati', 'lupati', 'lupkati', 'pokucati', 'tući', 'udarati', 'udariti', 'zabubnjati', 'zakucati']","(0.0, 0.0)",negative,Negativan
ENG30-00770543-n,čin koji zanemaruje kakav raniji dogovor ili čije pravo,"['kršenje', 'napad', 'nepoštovanje', 'povreda', 'prekršaj', 'prestup']","(0.0, 0.0)",negative,Negativan
ENG30-00183090-b,(za naglašavanje značenja) izuzetno dobro,"['predivno', 'čudesno', 'sjajno', 'izvrsno', 'vrhunski', 'veličanstveno', 'izvanredno']","(0.0, 0.0)",positive,Pozitivan
